,acquisition_date,acquisitions
15407,1978-04-24,15
15408,1978-04-23,13
15409,1978-04-22,6
15410,1978-04-21,7
15411,1978-04-20,9
15412,1978-04-19,10
15413,1978-04-18,9
15414,1978-04-17,17
15415,1978-04-16,9
15416,1978-04-15,10
15417,1978-04-14,8
15418,1978-04-13,11
15419,1978-04-12,8
15420,1978-04-11,7
15421,1978-04-10,9
15422,1978-04-09,7
15423,1978-04-08,10
15424,1978-04-07,11
15425,1978-04-06,7
15426,1978-04-05,8
15427,1978-04-04,7
15428,1978-04-03,7
15429,1978-04-02,8
15430,1978-04-01,10
15431,1978-03-31,10
15432,1978-03-30,14
15433,1978-03-29,5
15434,1978-03-28,11
15435,1978-03-27,7
15436,1978-03-26,11
15437,1978-03-25,9
15438,1978-03-24,15
15439,1978-03-23,14
15440,1978-03-22,6
15441,1978-03-21,6
15442,1978-03-20,7
15443,1978-03-19,5
15444,1978-03-18,12
15445,1978-03-17,7
15446,1978-03-16,10
15447,1978-03-15,7
15448,1978-03-14,5
15449,1978-03-13,14
15450,1978-03-12,13
15451,1978-03-11,5
15452,1978-03-10,10
15453,1978-03-09,5
15454,1978-03-08,9
15455,1978-03-07,8
15456,1978-03-06,13
15457,1978-03-05,10
15458,1978-03-04,13
15459,1978-03-03,10
15460,1978-03-02,6
15461,1978-03-01,12
15462,1978-02-28,9
15463,1978-02-27,12
15464,1978-02-26,14
15465,1978-02-25,14
15466,1978-02-24,10
15467,1978-02-23,13
15468,1978-02-22,11
15469,1978-02-21,5
15470,1978-02-20,5
15471,1978-02-19,6
15472,1978-02-18,7
15473,1978-02-17,9
15474,1978-02-16,12
15475,1978-02-15,6
15476,1978-02-14,7
15477,1978-02-13,7
15478,1978-02-12,9
15479,1978-02-11,14
15480,1978-02-10,9
15481,1978-02-09,8
15482,1978-02-08,10
15483,1978-02-07,9
15484,1978-02-06,8
15485,1978-02-05,10
15486,1978-02-04,14
15487,1978-02-03,7
15488,1978-02-02,13
15489,1978-02-01,7
15490,1978-01-31,11
15491,1978-01-30,9
15492,1978-01-29,10
15493,1978-01-28,8
15494,1978-01-27,9
15495,1978-01-26,11
15496,1978-01-25,9
15497,1978-01-24,14
15498,1978-01-23,12
15499,1978-01-22,11
15500,1978-01-21,8
15501,1978-01-20,13
15502,1978-01-19,13
15503,1978-01-18,6
15504,1978-01-17,10
15505,1978-01-16,15
15506,1978-01-15,9
15507,1978-01-14,6
15508,1978-01-13,13
15509,1978-01-12,9
15510,1978-01-11,13
15511,1978-01-10,10
15512,1978-01-09,8
15513,1978-01-08,5
15514,1978-01-07,9
15515,1978-01-06,9
15516,1978-01-05,7
15517,1978-01-04,9
15518,1978-01-03,8
15519,1978-01-02,7
15520,1978-01-01,4
15521,1977-12-31,10
15522,1977-12-30,8
15523,1977-12-29,7
15524,1977-12-28,5
15525,1977-12-27,11
15526,1977-12-26,8
15527,1977-12-25,15
15528,1977-12-24,13
15529,1977-12-23,8
15530,1977-12-22,12
15531,1977-12-21,8
15532,1977-12-20,10
15533,1977-12-19,15
15534,1977-12-18,8
15535,1977-12-17,10
15536,1977-12-16,3
15537,1977-12-15,13
15538,1977-12-14,13
15539,1977-12-13,8
15540,1977-12-12,13
15541,1977-12-11,2
15542,1977-12-10,10
15543,1977-12-09,9
15544,1977-12-08,16
15545,1977-12-07,6
15546,1977-12-06,12
15547,1977-12-05,10
15548,1977-12-04,9
15549,1977-12-03,15
15550,1977-12-02,11
15551,1977-12-01,9
15552,1977-11-30,13
15553,1977-11-29,12
15554,1977-11-28,7
15555,1977-11-27,11
15556,1977-11-26,4
15557,1977-11-25,11
15558,1977-11-24,13
15559,1977-11-23,11
15560,1977-11-22,10
15561,1977-11-21,8
15562,1977-11-20,9
15563,1977-11-19,12
15564,1977-11-18,12
15565,1977-11-17,17
15566,1977-11-16,5
15567,1977-11-15,11
15568,1977-11-14,10
15569,1977-11-13,9
15570,1977-11-12,5
15571,1977-11-11,11
15572,1977-11-10,7
15573,1977-11-09,4
15574,1977-11-08,14
15575,1977-11-07,14
15576,1977-11-06,8
15577,1977-11-05,17
15578,1977-11-04,5
15579,1977-11-03,10
15580,1977-11-02,13
15581,1977-11-01,4
15582,1977-10-31,12
15583,1977-10-30,14
15584,1977-10-29,12
15585,1977-10-28,17
15586,1977-10-27,6
15587,1977-10-26,11
15588,1977-10-25,11
15589,1977-10-24,9
15590,1977-10-23,8
15591,1977-10-22,9
15592,1977-10-21,11
15593,1977-10-20,11
15594,1977-10-19,9
15595,1977-10-18,9
15596,1977-10-17,11
15597,1977-10-16,11
15598,1977-10-15,11
15599,1977-10-14,14
15600,1977-10-13,12
15601,1977-10-12,10
15602,1977-10-11,7
15603,1977-10-10,14
15604,1977-10-09,5
15605,1977-10-08,8
15606,1977-10-07,14
15607,1977-10-06,8
15608,1977-10-05,14
15609,1977-10-04,17
15610,1977-10-03,4
15611,1977-10-02,11
15612,1977-10-01,11
15613,1977-09-30,8
15614,1977-09-29,9
15615,1977-09-28,7
15616,1977-09-27,7
15617,1977-09-26,9
15618,1977-09-25,10
15619,1977-09-24,7
15620,1977-09-23,8
15621,1977-09-22,9
15622,1977-09-21,8
15623,1977-09-20,18
15624,1977-09-19,12
15625,1977-09-18,4
15626,1977-09-17,3
15627,1977-09-16,12
15628,1977-09-15,5
15629,1977-09-14,18
15630,1977-09-13,8
15631,1977-09-12,6
15632,1977-09-11,11
15633,1977-09-10,7
15634,1977-09-09,9
15635,1977-09-08,8
15636,1977-09-07,9
15637,1977-09-06,6
15638,1977-09-05,17
15639,1977-09-04,18
15640,1977-09-03,9
15641,1977-09-02,6
15642,1977-09-01,9
15643,1977-08-31,12
15644,1977-08-30,7
15645,1977-08-29,5
15646,1977-08-28,11
15647,1977-08-27,11
15648,1977-08-26,10
15649,1977-08-25,7
15650,1977-08-24,21
15651,1977-08-23,6
15652,1977-08-22,7
15653,1977-08-21,11
15654,1977-08-20,10
15655,1977-08-19,13
15656,1977-08-18,9
15657,1977-08-17,4
15658,1977-08-16,10
15659,1977-08-15,17
15660,1977-08-14,11
15661,1977-08-13,6
15662,1977-08-12,12
15663,1977-08-11,5
15664,1977-08-10,7
15665,1977-08-09,14
15666,1977-08-08,8
15667,1977-08-07,15
15668,1977-08-06,8
15669,1977-08-05,8
15670,1977-08-04,13
15671,1977-08-03,16
15672,1977-08-02,5
15673,1977-08-01,9
15674,1977-07-31,9
15675,1977-07-30,7
15676,1977-07-29,15
15677,1977-07-28,10
15678,1977-07-27,17
15679,1977-07-26,14
15680,1977-07-25,10
15681,1977-07-24,7
15682,1977-07-23,10
15683,1977-07-22,11
15684,1977-07-21,4
15685,1977-07-20,6
15686,1977-07-19,4
15687,1977-07-18,8
15688,1977-07-17,13
15689,1977-07-16,9
15690,1977-07-15,8
15691,1977-07-14,10
15692,1977-07-13,17
15693,1977-07-12,6
15694,1977-07-11,12
15695,1977-07-10,9
15696,1977-07-09,8
15697,1977-07-08,11
15698,1977-07-07,12
15699,1977-07-06,8
15700,1977-07-05,9
15701,1977-07-04,9
15702,1977-07-03,12
15703,1977-07-02,7
15704,1977-07-01,8
15705,1977-06-30,7
15706,1977-06-29,10
15707,1977-06-28,11
15708,1977-06-27,11
15709,1977-06-26,14
15710,1977-06-25,17
15711,1977-06-24,9
15712,1977-06-23,12
15713,1977-06-22,6
15714,1977-06-21,9
15715,1977-06-20,8
15716,1977-06-19,3
15717,1977-06-18,15
15718,1977-06-17,11
15719,1977-06-16,14
15720,1977-06-15,13
15721,1977-06-14,9
15722,1977-06-13,9
15723,1977-06-12,10
15724,1977-06-11,9
15725,1977-06-10,11
15726,1977-06-09,6
15727,1977-06-08,10
15728,1977-06-07,11
15729,1977-06-06,7
15730,1977-06-05,10
15731,1977-06-04,9
15732,1977-06-03,14
15733,1977-06-02,11
15734,1977-06-01,5
15735,1977-05-31,9
15736,1977-05-30,9
15737,1977-05-29,10
15738,1977-05-28,13
15739,1977-05-27,12
15740,1977-05-26,14
15741,1977-05-25,5
15742,1977-05-24,6
15743,1977-05-23,7
15744,1977-05-22,11
15745,1977-05-21,6
15746,1977-05-20,10
15747,1977-05-19,9
15748,1977-05-18,5
15749,1977-05-17,13
15750,1977-05-16,6
15751,1977-05-15,17
15752,1977-05-14,8
15753,1977-05-13,9
15754,1977-05-12,14
15755,1977-05-11,11
15756,1977-05-10,6
15757,1977-05-09,8
15758,1977-05-08,11
15759,1977-05-07,10
15760,1977-05-06,13
15761,1977-05-05,7
15762,1977-05-04,8
15763,1977-05-03,13
15764,1977-05-02,13
15765,1977-05-01,9
15766,1977-04-30,9
15767,1977-04-29,9
15768,1977-04-28,18
15769,1977-04-27,14
15770,1977-04-26,3
15771,1977-04-25,7
15772,1977-04-24,16
15773,1977-04-23,5
15774,1977-04-22,10
15775,1977-04-21,14
15776,1977-04-20,14
15777,1977-04-19,13
15778,1977-04-18,9
15779,1977-04-17,9
15780,1977-04-16,9
15781,1977-04-15,9
15782,1977-04-14,6
15783,1977-04-13,8
15784,1977-04-12,6
15785,1977-04-11,7
15786,1977-04-10,8
15787,1977-04-09,6
15788,1977-04-08,11
15789,1977-04-07,4
15790,1977-04-06,10
15791,1977-04-05,15
15792,1977-04-04,6
15793,1977-04-03,10
15794,1977-04-02,8
15795,1977-04-01,4
15796,1977-03-31,11
15797,1977-03-30,7
15798,1977-03-29,8
15799,1977-03-28,11
15800,1977-03-27,10
15801,1977-03-26,6
15802,1977-03-25,5
15803,1977-03-24,10
15804,1977-03-23,11
15805,1977-03-22,10
15806,1977-03-21,7
15807,1977-03-20,10
15808,1977-03-19,12
15809,1977-03-18,9
15810,1977-03-17,4
15811,1977-03-16,13
15812,1977-03-15,11
15813,1977-03-14,11
15814,1977-03-13,5
15815,1977-03-12,8
15816,1977-03-11,8
15817,1977-03-10,11
15818,1977-03-09,6
15819,1977-03-08,15
15820,1977-03-07,12
15821,1977-03-06,5
15822,1977-03-05,12
15823,1977-03-04,9
15824,1977-03-03,14
15825,1977-03-02,9
15826,1977-03-01,11
15827,1977-02-28,11
15828,1977-02-27,9
15829,1977-02-26,14
15830,1977-02-25,12
15831,1977-02-24,13
15832,1977-02-23,15
15833,1977-02-22,4
15834,1977-02-21,8
15835,1977-02-20,7
15836,1977-02-19,3
15837,1977-02-18,16
15838,1977-02-17,10
15839,1977-02-16,7
15840,1977-02-15,10
15841,1977-02-14,7
15842,1977-02-13,6
15843,1977-02-12,7
15844,1977-02-11,12
15845,1977-02-10,8
15846,1977-02-09,3
15847,1977-02-08,13
15848,1977-02-07,9
15849,1977-02-06,11
15850,1977-02-05,8
15851,1977-02-04,11
15852,1977-02-03,11
15853,1977-02-02,8
15854,1977-02-01,8
15855,1977-01-31,6
15856,1977-01-30,5
15857,1977-01-29,10
15858,1977-01-28,5
15859,1977-01-27,8
15860,1977-01-26,11
15861,1977-01-25,8
15862,1977-01-24,9
15863,1977-01-23,13
15864,1977-01-22,16
15865,1977-01-21,17
15866,1977-01-20,11
15867,1977-01-19,10
15868,1977-01-18,15
15869,1977-01-17,6
15870,1977-01-16,7
15871,1977-01-15,6
15872,1977-01-14,6
15873,1977-01-13,7
15874,1977-01-12,12
15875,1977-01-11,9
15876,1977-01-10,9
15877,1977-01-09,12
15878,1977-01-08,8
15879,1977-01-07,9
15880,1977-01-06,6
15881,1977-01-05,8
15882,1977-01-04,12
15883,1977-01-03,10
15884,1977-01-02,4
15885,1977-01-01,10
15886,1976-12-31,8
15887,1976-12-30,8
15888,1976-12-29,7
15889,1976-12-28,10
15890,1976-12-27,9
15891,1976-12-26,6
15892,1976-12-25,6
15893,1976-12-24,12
15894,1976-12-23,7
15895,1976-12-22,16
15896,1976-12-21,8
15897,1976-12-20,12
15898,1976-12-19,4
15899,1976-12-18,18
15900,1976-12-17,8
15901,1976-12-16,11
15902,1976-12-15,10
15903,1976-12-14,12
15904,1976-12-13,9
15905,1976-12-12,9
15906,1976-12-11,5
15907,1976-12-10,8
15908,1976-12-09,9
15909,1976-12-08,12
15910,1976-12-07,9
15911,1976-12-06,13
15912,1976-12-05,4
15913,1976-12-04,7
15914,1976-12-03,7
15915,1976-12-02,13
15916,1976-12-01,9
15917,1976-11-30,9
15918,1976-11-29,10
15919,1976-11-28,11
15920,1976-11-27,11
15921,1976-11-26,13
15922,1976-11-25,9
15923,1976-11-24,16
15924,1976-11-23,10
15925,1976-11-22,8
15926,1976-11-21,7
15927,1976-11-20,8
15928,1976-11-19,8
15929,1976-11-18,11
15930,1976-11-17,11
15931,1976-11-16,14
15932,1976-11-15,8
15933,1976-11-14,10
15934,1976-11-13,10
15935,1976-11-12,13
15936,1976-11-11,11
15937,1976-11-10,13
15938,1976-11-09,8
15939,1976-11-08,11
15940,1976-11-07,11
15941,1976-11-06,10
15942,1976-11-05,7
15943,1976-11-04,10
15944,1976-11-03,5
15945,1976-11-02,9
15946,1976-11-01,7
15947,1976-10-31,6
15948,1976-10-30,11
15949,1976-10-29,10
15950,1976-10-28,6
15951,1976-10-27,9
15952,1976-10-26,12
15953,1976-10-25,9
15954,1976-10-24,8
15955,1976-10-23,7
15956,1976-10-22,9
15957,1976-10-21,6
15958,1976-10-20,19
15959,1976-10-19,8
15960,1976-10-18,7
15961,1976-10-17,7
15962,1976-10-16,10
15963,1976-10-15,11
15964,1976-10-14,11
15965,1976-10-13,10
15966,1976-10-12,14
15967,1976-10-11,9
15968,1976-10-10,15
15969,1976-10-09,4
15970,1976-10-08,12
15971,1976-10-07,12
15972,1976-10-06,7
15973,1976-10-05,8
15974,1976-10-04,11
15975,1976-10-03,9
15976,1976-10-02,12
15977,1976-10-01,9
15978,1976-09-30,6
15979,1976-09-29,6
15980,1976-09-28,6
15981,1976-09-27,7
15982,1976-09-26,7
15983,1976-09-25,7
15984,1976-09-24,12
15985,1976-09-23,8
15986,1976-09-22,15
15987,1976-09-21,10
15988,1976-09-20,11
15989,1976-09-19,12
15990,1976-09-18,11
15991,1976-09-17,9
15992,1976-09-16,8
15993,1976-09-15,12
15994,1976-09-14,8
15995,1976-09-13,12
15996,1976-09-12,13
15997,1976-09-11,6
15998,1976-09-10,15
15999,1976-09-09,13
16000,1976-09-08,10
16001,1976-09-07,9
16002,1976-09-06,6
16003,1976-09-05,4
16004,1976-09-04,11
16005,1976-09-03,8
16006,1976-09-02,9
16007,1976-09-01,8
16008,1976-08-31,8
16009,1976-08-30,7
16010,1976-08-29,12
16011,1976-08-28,6
16012,1976-08-27,9
16013,1976-08-26,10
16014,1976-08-25,8
16015,1976-08-24,15
16016,1976-08-23,11
16017,1976-08-22,8
16018,1976-08-21,12
16019,1976-08-20,4
16020,1976-08-19,10
16021,1976-08-18,10
16022,1976-08-17,15
16023,1976-08-16,6
16024,1976-08-15,11
16025,1976-08-14,10
16026,1976-08-13,7
16027,1976-08-12,5
16028,1976-08-11,6
16029,1976-08-10,12
16030,1976-08-09,13
16031,1976-08-08,8
16032,1976-08-07,9
16033,1976-08-06,2
16034,1976-08-05,11
16035,1976-08-04,9
16036,1976-08-03,8
16037,1976-08-02,5
16038,1976-08-01,13
16039,1976-07-31,10
16040,1976-07-30,17
16041,1976-07-29,4
16042,1976-07-28,4
16043,1976-07-27,12
16044,1976-07-26,10
16045,1976-07-25,8
16046,1976-07-24,11
16047,1976-07-23,7
16048,1976-07-22,9
16049,1976-07-21,11
16050,1976-07-20,7
16051,1976-07-19,7
16052,1976-07-18,13
16053,1976-07-17,5
16054,1976-07-16,12
16055,1976-07-15,9
16056,1976-07-14,5
16057,1976-07-13,10
16058,1976-07-12,9
16059,1976-07-11,10
16060,1976-07-10,7
16061,1976-07-09,8
16062,1976-07-08,8
16063,1976-07-07,8
16064,1976-07-06,10
16065,1976-07-05,5
16066,1976-07-04,15
16067,1976-07-03,15
16068,1976-07-02,10
16069,1976-07-01,5
16070,1976-06-30,12
16071,1976-06-29,5
16072,1976-06-28,9
16073,1976-06-27,9
16074,1976-06-26,8
16075,1976-06-25,10
16076,1976-06-24,10
16077,1976-06-23,15
16078,1976-06-22,8
16079,1976-06-21,12
16080,1976-06-20,13
16081,1976-06-19,5
16082,1976-06-18,11
16083,1976-06-17,10
16084,1976-06-16,9
16085,1976-06-15,10
16086,1976-06-14,8
16087,1976-06-13,7
16088,1976-06-12,7
16089,1976-06-11,9
16090,1976-06-10,15
16091,1976-06-09,10
16092,1976-06-08,12
16093,1976-06-07,10
16094,1976-06-06,6
16095,1976-06-05,8
16096,1976-06-04,10
16097,1976-06-03,10
16098,1976-06-02,10
16099,1976-06-01,9
16100,1976-05-31,6
16101,1976-05-30,6
16102,1976-05-29,9
16103,1976-05-28,8
16104,1976-05-27,21
16105,1976-05-26,12
16106,1976-05-25,7
16107,1976-05-24,9
16108,1976-05-23,10
16109,1976-05-22,6
16110,1976-05-21,9
16111,1976-05-20,9
16112,1976-05-19,2
16113,1976-05-18,8
16114,1976-05-17,12
16115,1976-05-16,5
16116,1976-05-15,8
16117,1976-05-14,8
16118,1976-05-13,5
16119,1976-05-12,9
16120,1976-05-11,9
16121,1976-05-10,6
16122,1976-05-09,10
16123,1976-05-08,8
16124,1976-05-07,16
16125,1976-05-06,13
16126,1976-05-05,14
16127,1976-05-04,16
16128,1976-05-03,9
16129,1976-05-02,7
16130,1976-05-01,4
16131,1976-04-30,10
16132,1976-04-29,8
16133,1976-04-28,7
16134,1976-04-27,11
16135,1976-04-26,7
16136,1976-04-25,5
16137,1976-04-24,12
16138,1976-04-23,11
16139,1976-04-22,3
16140,1976-04-21,11
16141,1976-04-20,12
16142,1976-04-19,7
16143,1976-04-18,3
16144,1976-04-17,16
16145,1976-04-16,13
16146,1976-04-15,10
16147,1976-04-14,16
16148,1976-04-13,13
16149,1976-04-12,14
16150,1976-04-11,10
16151,1976-04-10,8
16152,1976-04-09,10
16153,1976-04-08,14
16154,1976-04-07,14
16155,1976-04-06,8
16156,1976-04-05,13
16157,1976-04-04,14
16158,1976-04-03,10
16159,1976-04-02,6
16160,1976-04-01,13
16161,1976-03-31,3
16162,1976-03-30,11
16163,1976-03-29,8
16164,1976-03-28,8
16165,1976-03-27,7
16166,1976-03-26,13
16167,1976-03-25,12
16168,1976-03-24,6
16169,1976-03-23,7
16170,1976-03-22,9
16171,1976-03-21,10
16172,1976-03-20,8
16173,1976-03-19,9
16174,1976-03-18,7
16175,1976-03-17,3
16176,1976-03-16,12
16177,1976-03-15,8
16178,1976-03-14,8
16179,1976-03-13,12
16180,1976-03-12,8
16181,1976-03-11,8
16182,1976-03-10,8
16183,1976-03-09,9
16184,1976-03-08,11
16185,1976-03-07,10
16186,1976-03-06,10
16187,1976-03-05,9
16188,1976-03-04,6
16189,1976-03-03,11
16190,1976-03-02,5
16191,1976-03-01,12
16192,1976-02-29,14
16193,1976-02-28,9
16194,1976-02-27,10
16195,1976-02-26,8
16196,1976-02-25,9
16197,1976-02-24,8
16198,1976-02-23,7
16199,1976-02-22,14
16200,1976-02-21,9
16201,1976-02-20,9
16202,1976-02-19,8
16203,1976-02-18,10
16204,1976-02-17,8
16205,1976-02-16,12
16206,1976-02-15,6
16207,1976-02-14,8
16208,1976-02-13,12
16209,1976-02-12,11
16210,1976-02-11,7
16211,1976-02-10,10
16212,1976-02-09,5
16213,1976-02-08,10
16214,1976-02-07,8
16215,1976-02-06,12
16216,1976-02-05,8
16217,1976-02-04,7
16218,1976-02-03,7
16219,1976-02-02,9
16220,1976-02-01,11
16221,1976-01-31,9
16222,1976-01-30,6
16223,1976-01-29,6
16224,1976-01-28,11
16225,1976-01-27,9
16226,1976-01-26,9
16227,1976-01-25,8
16228,1976-01-24,10
16229,1976-01-23,12
16230,1976-01-22,9
16231,1976-01-21,5
16232,1976-01-20,14
16233,1976-01-19,8
16234,1976-01-18,15
16235,1976-01-17,9
16236,1976-01-16,13
16237,1976-01-15,10
16238,1976-01-14,7
16239,1976-01-13,6
16240,1976-01-12,15
16241,1976-01-11,7
16242,1976-01-10,10
16243,1976-01-09,7
16244,1976-01-08,14
16245,1976-01-07,8
16246,1976-01-06,4
16247,1976-01-05,8
16248,1976-01-04,14
16249,1976-01-03,12
16250,1976-01-02,10
16251,1976-01-01,7
16252,1975-12-31,9
16253,1975-12-30,9
16254,1975-12-29,12
16255,1975-12-28,6
16256,1975-12-27,15
16257,1975-12-26,10
16258,1975-12-25,7
16259,1975-12-24,14
16260,1975-12-23,13
16261,1975-12-22,11
16262,1975-12-21,7
16263,1975-12-20,13
16264,1975-12-19,11
16265,1975-12-18,11
16266,1975-12-17,12
16267,1975-12-16,9
16268,1975-12-15,9
16269,1975-12-14,8
16270,1975-12-13,7
16271,1975-12-12,8
16272,1975-12-11,7
16273,1975-12-10,5
16274,1975-12-09,5
16275,1975-12-08,5
16276,1975-12-07,6
16277,1975-12-06,14
16278,1975-12-05,11
16279,1975-12-04,10
16280,1975-12-03,10
16281,1975-12-02,6
16282,1975-12-01,8
16283,1975-11-30,15
16284,1975-11-29,6
16285,1975-11-28,7
16286,1975-11-27,15
16287,1975-11-26,15
16288,1975-11-25,14
16289,1975-11-24,20
16290,1975-11-23,10
16291,1975-11-22,8
16292,1975-11-21,8
16293,1975-11-20,10
16294,1975-11-19,11
16295,1975-11-18,15
16296,1975-11-17,8
16297,1975-11-16,7
16298,1975-11-15,9
16299,1975-11-14,13
16300,1975-11-13,12
16301,1975-11-12,14
16302,1975-11-11,6
16303,1975-11-10,11
16304,1975-11-09,10
16305,1975-11-08,11
16306,1975-11-07,10
16307,1975-11-06,6
16308,1975-11-05,10
16309,1975-11-04,11
16310,1975-11-03,11
16311,1975-11-02,10
16312,1975-11-01,10
16313,1975-10-31,12
16314,1975-10-30,14
16315,1975-10-29,10
16316,1975-10-28,10
16317,1975-10-27,14
16318,1975-10-26,14
16319,1975-10-25,10
16320,1975-10-24,11
16321,1975-10-23,6
16322,1975-10-22,11
16323,1975-10-21,8
16324,1975-10-20,9
16325,1975-10-19,7
16326,1975-10-18,11
16327,1975-10-17,11
16328,1975-10-16,10
16329,1975-10-15,7
16330,1975-10-14,11
16331,1975-10-13,11
16332,1975-10-12,8
16333,1975-10-11,13
16334,1975-10-10,17
16335,1975-10-09,6
16336,1975-10-08,13
16337,1975-10-07,14
16338,1975-10-06,8
16339,1975-10-05,9
16340,1975-10-04,8
16341,1975-10-03,13
16342,1975-10-02,8
16343,1975-10-01,9
16344,1975-09-30,12
16345,1975-09-29,17
16346,1975-09-28,11
16347,1975-09-27,6
16348,1975-09-26,13
16349,1975-09-25,9
16350,1975-09-24,15
16351,1975-09-23,11
16352,1975-09-22,16
16353,1975-09-21,6
16354,1975-09-20,9
16355,1975-09-19,9
16356,1975-09-18,14
16357,1975-09-17,9
16358,1975-09-16,13
16359,1975-09-15,9
16360,1975-09-14,11
16361,1975-09-13,10
16362,1975-09-12,10
16363,1975-09-11,11
16364,1975-09-10,11
16365,1975-09-09,7
16366,1975-09-08,13
16367,1975-09-07,8
16368,1975-09-06,10
16369,1975-09-05,10
16370,1975-09-04,12
16371,1975-09-03,4
16372,1975-09-02,6
16373,1975-09-01,6
16374,1975-08-31,10
16375,1975-08-30,8
16376,1975-08-29,11
16377,1975-08-28,12
16378,1975-08-27,8
16379,1975-08-26,9
16380,1975-08-25,4
16381,1975-08-24,12
16382,1975-08-23,4
16383,1975-08-22,8
16384,1975-08-21,8
16385,1975-08-20,9
16386,1975-08-19,11
16387,1975-08-18,13
16388,1975-08-17,10
16389,1975-08-16,10
16390,1975-08-15,8
16391,1975-08-14,7
16392,1975-08-13,7
16393,1975-08-12,11
16394,1975-08-11,6
16395,1975-08-10,4
16396,1975-08-09,9
16397,1975-08-08,5
16398,1975-08-07,5
16399,1975-08-06,11
16400,1975-08-05,7
16401,1975-08-04,9
16402,1975-08-03,9
16403,1975-08-02,10
16404,1975-08-01,10
16405,1975-07-31,14
16406,1975-07-30,12
16407,1975-07-29,12
16408,1975-07-28,10
16409,1975-07-27,11
16410,1975-07-26,9
16411,1975-07-25,12
16412,1975-07-24,8
16413,1975-07-23,14
16414,1975-07-22,8
16415,1975-07-21,7
16416,1975-07-20,10
16417,1975-07-19,10
16418,1975-07-18,8
16419,1975-07-17,13
16420,1975-07-16,7
16421,1975-07-15,6
16422,1975-07-14,13
16423,1975-07-13,8
16424,1975-07-12,8
16425,1975-07-11,15
16426,1975-07-10,10
16427,1975-07-09,8
16428,1975-07-08,8
16429,1975-07-07,6
16430,1975-07-06,9
16431,1975-07-05,8
16432,1975-07-04,9
16433,1975-07-03,9
16434,1975-07-02,9
16435,1975-07-01,8
16436,1975-06-30,7
16437,1975-06-29,12
16438,1975-06-28,9
16439,1975-06-27,5
16440,1975-06-26,14
16441,1975-06-25,10
16442,1975-06-24,8
16443,1975-06-23,9
16444,1975-06-22,4
16445,1975-06-21,10
16446,1975-06-20,6
16447,1975-06-19,5
16448,1975-06-18,7
16449,1975-06-17,7
16450,1975-06-16,5
16451,1975-06-15,13
16452,1975-06-14,11
16453,1975-06-13,9
16454,1975-06-12,9
16455,1975-06-11,10
16456,1975-06-10,10
16457,1975-06-09,9
16458,1975-06-08,9
16459,1975-06-07,13
16460,1975-06-06,9
16461,1975-06-05,11
16462,1975-06-04,12
16463,1975-06-03,10
16464,1975-06-02,6
16465,1975-06-01,7
16466,1975-05-31,12
16467,1975-05-30,11
16468,1975-05-29,9
16469,1975-05-28,6
16470,1975-05-27,16
16471,1975-05-26,12
16472,1975-05-25,7
16473,1975-05-24,7
16474,1975-05-23,6
16475,1975-05-22,12
16476,1975-05-21,5
16477,1975-05-20,5
16478,1975-05-19,11
16479,1975-05-18,12
16480,1975-05-17,6
16481,1975-05-16,3
16482,1975-05-15,10
16483,1975-05-14,8
16484,1975-05-13,9
16485,1975-05-12,9
16486,1975-05-11,10
16487,1975-05-10,11
16488,1975-05-09,11
16489,1975-05-08,10
16490,1975-05-07,14
16491,1975-05-06,8
16492,1975-05-05,14
16493,1975-05-04,12
16494,1975-05-03,7
16495,1975-05-02,4
16496,1975-05-01,5
16497,1975-04-30,8
16498,1975-04-29,11
16499,1975-04-28,9
16500,1975-04-27,5
16501,1975-04-26,14
16502,1975-04-25,8
16503,1975-04-24,13
16504,1975-04-23,9
16505,1975-04-22,9
16506,1975-04-21,17
16507,1975-04-20,5
16508,1975-04-19,9
16509,1975-04-18,13
16510,1975-04-17,8
16511,1975-04-16,7
16512,1975-04-15,11
16513,1975-04-14,6
16514,1975-04-13,10
16515,1975-04-12,11
16516,1975-04-11,10
16517,1975-04-10,10
16518,1975-04-09,13
16519,1975-04-08,6
16520,1975-04-07,10
16521,1975-04-06,6
16522,1975-04-05,14
16523,1975-04-04,6
16524,1975-04-03,17
16525,1975-04-02,12
16526,1975-04-01,11
16527,1975-03-31,13
16528,1975-03-30,11
16529,1975-03-29,9
16530,1975-03-28,8
16531,1975-03-27,7
16532,1975-03-26,17
16533,1975-03-25,12
16534,1975-03-24,7
16535,1975-03-23,6
16536,1975-03-22,10
16537,1975-03-21,9
16538,1975-03-20,11
16539,1975-03-19,10
16540,1975-03-18,6
16541,1975-03-17,10
16542,1975-03-16,14
16543,1975-03-15,10
16544,1975-03-14,9
16545,1975-03-13,13
16546,1975-03-12,15
16547,1975-03-11,14
16548,1975-03-10,8
16549,1975-03-09,7
16550,1975-03-08,12
16551,1975-03-07,6
16552,1975-03-06,6
